ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2025-05-04T22:03:04.091480795Z,2025-05-04T22:03:04.091060513Z,0,1,42005804,T,A,0,20146.750000000,1,0,14070,205405,NQM5
2025-05-04T22:03:04.203775022Z,2025-05-04T22:03:04.203528727Z,0,1,42005804,T,A,0,20145.500000000,1,0,14650,205736,NQM5
2025-05-04T22:03:04.616728436Z,2025-05-04T22:03:04.616467745Z,0,1,42005804,T,B,0,20148.500000000,1,0,14121,205862,NQM5
2025-05-04T22:03:05.051268551Z,2025-05-04T22:03:05.051005647Z,0,1,42005804,T,A,0,20147.000000000,1,0,16938,206246,NQM5
2025-05-04T22:03:05.711600555Z,2025-05-04T22:03:05.711353135Z,0,1,42005804,T,A,0,20147.000000000,1,0,14335,206484,NQM5
2025-05-04T22:03:05.731373131Z,2025-05-04T22:03:05.730579279Z,0,1,42005804,T,B,0,20150.000000000,1,0,14415,206520,NQM5
2025-05-04T22:03:05.731373131Z,2025-05-04T22:03:05.730579279Z,0,1,42005804,T,B,0,20150.250000000,1,0,14415,206520,NQM5
2025-05-04T22:03:05.902501636Z,2025-05-04T22:03:05.902265635Z,0,1,42005804,T,A,0,20150.000000000,1,0,14038,206944,NQM5
2025-05-04T22:03:07.253037677Z,2025-05-04T22:03:07.252666067Z,0,1,42005804,T,B,0,20150.250000000,2,0,17667,207180,NQM5
2025-05-04T22:03:07.253037677Z,2025-05-04T22:03:07.252666067Z,0,1,42005804,T,B,0,20150.500000000,2,0,17667,207180,NQM5
2025-05-04T22:03:08.913060136Z,2025-05-04T22:03:08.912835881Z,0,1,42005804,T,B,0,20151.000000000,1,0,14912,209228,NQM5
2025-05-04T22:03:08.914077806Z,2025-05-04T22:03:08.913857219Z,0,1,42005804,T,A,0,20147.000000000,1,0,13739,209244,NQM5
2025-05-04T22:03:10.029792997Z,2025-05-04T22:03:10.029531697Z,0,1,42005804,T,A,0,20146.750000000,1,0,13907,209516,NQM5
2025-05-04T22:03:10.030787873Z,2025-05-04T22:03:10.030451395Z,0,1,42005804,T,A,0,20146.750000000,1,0,14494,209564,NQM5
2025-05-04T22:03:10.038322792Z,2025-05-04T22:03:10.038070223Z,0,1,42005804,T,A,0,20146.750000000,1,0,17222,209637,NQM5
2025-05-04T22:03:10.308540289Z,2025-05-04T22:03:10.308278433Z,0,1,42005804,T,B,0,20147.750000000,1,0,14372,209785,NQM5
2025-05-04T22:03:11.630352520Z,2025-05-04T22:03:11.630086161Z,0,1,42005804,T,A,0,20146.000000000,1,0,13172,210049,NQM5
2025-05-04T22:03:13.557533332Z,2025-05-04T22:03:13.557253109Z,0,1,42005804,T,A,0,20146.000000000,1,0,14790,210339,NQM5
2025-05-04T22:03:13.557533332Z,2025-05-04T22:03:13.557253109Z,0,1,42005804,T,A,0,20145.750000000,1,0,14790,210339,NQM5
2025-05-04T22:03:14.519134634Z,2025-05-04T22:03:14.518903097Z,0,1,42005804,T,A,0,20145.500000000,1,0,13818,210471,NQM5
2025-05-04T22:03:14.519548617Z,2025-05-04T22:03:14.519168679Z,0,1,42005804,T,A,0,20145.500000000,1,0,11918,210483,NQM5
2025-05-04T22:03:14.581447921Z,2025-05-04T22:03:14.581192101Z,0,1,42005804,T,A,0,20145.000000000,2,0,14166,210569,NQM5
2025-05-04T22:03:14.582088307Z,2025-05-04T22:03:14.581565813Z,0,1,42005804,T,A,0,20144.250000000,2,0,14602,210594,NQM5
2025-05-04T22:03:14.582770808Z,2025-05-04T22:03:14.582151195Z,0,1,42005804,T,A,0,20144.250000000,3,0,14206,210613,NQM5
2025-05-04T22:03:14.583627732Z,2025-05-04T22:03:14.583343037Z,0,1,42005804,T,A,0,20144.000000000,1,0,14432,210637,NQM5
2025-05-04T22:03:14.584064006Z,2025-05-04T22:03:14.583817467Z,0,1,42005804,T,A,0,20143.750000000,1,0,13931,210662,NQM5
2025-05-04T22:03:14.584769322Z,2025-05-04T22:03:14.584310635Z,0,1,42005804,T,B,0,20143.750000000,1,0,13658,210693,NQM5
2025-05-04T22:03:15.844215499Z,2025-05-04T22:03:15.843982777Z,0,1,42005804,T,B,0,20144.500000000,1,0,15589,210990,NQM5
2025-05-04T22:03:16.329380195Z,2025-05-04T22:03:16.329137721Z,0,1,42005804,T,A,0,20143.500000000,1,0,17009,211221,NQM5
2025-05-04T22:03:17.423486281Z,2025-05-04T22:03:17.423116215Z,0,1,42005804,T,A,0,20142.500000000,1,0,17837,211345,NQM5
2025-05-04T22:03:17.423500343Z,2025-05-04T22:03:17.423116215Z,0,1,42005804,T,A,0,20142.000000000,1,0,14168,211346,NQM5
2025-05-04T22:03:17.423500343Z,2025-05-04T22:03:17.423116215Z,0,1,42005804,T,A,0,20141.500000000,1,0,14168,211346,NQM5
2025-05-04T22:03:17.750570881Z,2025-05-04T22:03:17.750310647Z,0,1,42005804,T,B,0,20143.500000000,1,0,16503,211468,NQM5
2025-05-04T22:03:19.803844609Z,2025-05-04T22:03:19.803584613Z,0,1,42005804,T,B,0,20142.250000000,1,0,17490,211902,NQM5
2025-05-04T22:03:20.002960734Z,2025-05-04T22:03:20.002614757Z,0,1,42005804,T,A,0,20141.500000000,1,0,13624,211956,NQM5
2025-05-04T22:03:20.003179664Z,2025-05-04T22:03:20.002650491Z,0,1,42005804,T,B,0,20141.750000000,1,0,15785,211959,NQM5
2025-05-04T22:03:20.003414053Z,2025-05-04T22:03:20.003038885Z,0,1,42005804,T,A,0,20141.500000000,2,0,14113,211961,NQM5
2025-05-04T22:03:20.009839048Z,2025-05-04T22:03:20.009492843Z,0,1,42005804,T,A,0,20140.500000000,1,0,14190,212031,NQM5
2025-05-04T22:03:20.105805409Z,2025-05-04T22:03:20.105574793Z,0,1,42005804,T,B,0,20142.250000000,1,0,14145,212317,NQM5
2025-05-04T22:03:21.046411981Z,2025-05-04T22:03:21.046203715Z,0,1,42005804,T,A,0,20142.000000000,1,0,16157,212518,NQM5
2025-05-04T22:03:21.046939147Z,2025-05-04T22:03:21.046723321Z,0,1,42005804,T,B,0,20141.250000000,1,0,13600,212546,NQM5
2025-05-04T22:03:21.401323245Z,2025-05-04T22:03:21.401124133Z,0,1,42005804,T,A,0,20142.000000000,1,0,17360,212729,NQM5
2025-05-04T22:03:22.384710521Z,2025-05-04T22:03:22.384475265Z,0,1,42005804,T,B,0,20143.500000000,1,0,16214,212878,NQM5
2025-05-04T22:03:22.971487756Z,2025-05-04T22:03:22.971265915Z,0,1,42005804,T,A,0,20140.750000000,1,0,14280,212937,NQM5
2025-05-04T22:03:23.204798314Z,2025-05-04T22:03:23.204561571Z,0,1,42005804,T,B,0,20143.500000000,1,0,14411,212989,NQM5
2025-05-04T22:03:23.688642560Z,2025-05-04T22:03:23.688424921Z,0,1,42005804,T,A,0,20143.000000000,1,0,14263,213067,NQM5
2025-05-04T22:03:23.988204357Z,2025-05-04T22:03:23.987825887Z,0,1,42005804,T,B,0,20143.000000000,1,0,14113,213257,NQM5
2025-05-04T22:03:24.019028369Z,2025-05-04T22:03:24.018777631Z,0,1,42005804,T,B,0,20143.500000000,1,0,16902,213314,NQM5
2025-05-04T22:03:24.528689423Z,2025-05-04T22:03:24.528482625Z,0,1,42005804,T,B,0,20143.750000000,5,0,14080,213393,NQM5
2025-05-04T22:03:24.831730947Z,2025-05-04T22:03:24.831507007Z,0,1,42005804,T,B,0,20145.000000000,1,0,14348,213642,NQM5
2025-05-04T22:03:25.190706385Z,2025-05-04T22:03:25.190343451Z,0,1,42005804,T,A,0,20142.750000000,1,0,18488,214172,NQM5
2025-05-04T22:03:25.190706385Z,2025-05-04T22:03:25.190343451Z,0,1,42005804,T,A,0,20142.500000000,2,0,18488,214172,NQM5
2025-05-04T22:03:25.190706385Z,2025-05-04T22:03:25.190343451Z,0,1,42005804,T,A,0,20142.250000000,1,0,18488,214172,NQM5
2025-05-04T22:03:26.250663258Z,2025-05-04T22:03:26.250397785Z,0,1,42005804,T,B,0,20145.000000000,1,0,16740,214341,NQM5
2025-05-04T22:03:28.203324122Z,2025-05-04T22:03:28.203063613Z,0,1,42005804,T,B,0,20143.750000000,1,0,20550,214580,NQM5
2025-05-04T22:03:28.255768675Z,2025-05-04T22:03:28.255540329Z,0,1,42005804,T,B,0,20144.250000000,1,0,14434,214625,NQM5
2025-05-04T22:03:30.208505868Z,2025-05-04T22:03:30.208205979Z,0,1,42005804,T,A,0,20141.750000000,1,0,12521,215000,NQM5
2025-05-04T22:03:30.950922473Z,2025-05-04T22:03:30.950690149Z,0,1,42005804,T,B,0,20143.000000000,1,0,14436,215105,NQM5
2025-05-04T22:03:31.003324981Z,2025-05-04T22:03:31.003056849Z,0,1,42005804,T,A,0,20141.750000000,1,0,14262,215140,NQM5
2025-05-04T22:03:33.590005585Z,2025-05-04T22:03:33.589650487Z,0,1,42005804,T,A,0,20141.750000000,1,0,14608,215616,NQM5
2025-05-04T22:03:33.640851724Z,2025-05-04T22:03:33.640628745Z,0,1,42005804,T,B,0,20142.000000000,1,0,13864,215666,NQM5
2025-05-04T22:03:35.328717834Z,2025-05-04T22:03:35.328488889Z,0,1,42005804,T,B,0,20141.750000000,1,0,13999,215938,NQM5
2025-05-04T22:03:35.486311258Z,2025-05-04T22:03:35.485684933Z,0,1,42005804,T,B,0,20142.250000000,1,0,13032,215976,NQM5
2025-05-04T22:03:36.365176516Z,2025-05-04T22:03:36.364888819Z,0,1,42005804,T,A,0,20141.000000000,1,0,13737,216317,NQM5
2025-05-04T22:03:38.481276521Z,2025-05-04T22:03:38.481072257Z,0,1,42005804,T,B,0,20141.250000000,2,0,13653,216638,NQM5
2025-05-04T22:03:38.481329686Z,2025-05-04T22:03:38.481076597Z,0,1,42005804,T,B,0,20141.250000000,3,0,13280,216639,NQM5
2025-05-04T22:03:38.481404816Z,2025-05-04T22:03:38.481128839Z,0,1,42005804,T,A,0,20141.000000000,1,0,12550,216642,NQM5
2025-05-04T22:03:38.495980728Z,2025-05-04T22:03:38.495696427Z,0,1,42005804,T,A,0,20140.750000000,1,0,15771,216672,NQM5
2025-05-04T22:03:38.495980728Z,2025-05-04T22:03:38.495696427Z,0,1,42005804,T,A,0,20140.500000000,1,0,15771,216672,NQM5
2025-05-04T22:03:40.562576806Z,2025-05-04T22:03:40.562316593Z,0,1,42005804,T,B,0,20142.750000000,1,0,18105,216841,NQM5
2025-05-04T22:03:41.288285627Z,2025-05-04T22:03:41.287963291Z,0,1,42005804,T,A,0,20141.750000000,1,0,19363,216901,NQM5
2025-05-04T22:03:41.402431978Z,2025-05-04T22:03:41.402207613Z,0,1,42005804,T,A,0,20141.500000000,1,0,18155,216926,NQM5
2025-05-04T22:03:41.702122924Z,2025-05-04T22:03:41.701845647Z,0,1,42005804,T,A,0,20141.000000000,1,0,18932,216963,NQM5
2025-05-04T22:03:41.702122924Z,2025-05-04T22:03:41.701845647Z,0,1,42005804,T,A,0,20140.500000000,4,0,18932,216963,NQM5
2025-05-04T22:03:44.675231750Z,2025-05-04T22:03:44.674996551Z,0,1,42005804,T,A,0,20141.250000000,1,0,14458,217503,NQM5
2025-05-04T22:03:45.147857986Z,2025-05-04T22:03:45.147398137Z,0,1,42005804,T,B,0,20143.000000000,1,0,15806,217569,NQM5
2025-05-04T22:03:45.325471948Z,2025-05-04T22:03:45.325245173Z,0,1,42005804,T,A,0,20142.500000000,1,0,13983,217753,NQM5
2025-05-04T22:03:45.813942736Z,2025-05-04T22:03:45.813609021Z,0,1,42005804,T,B,0,20143.750000000,2,0,16205,217803,NQM5
2025-05-04T22:03:45.813942736Z,2025-05-04T22:03:45.813609021Z,0,1,42005804,T,B,0,20144.750000000,1,0,16205,217803,NQM5
2025-05-04T22:03:45.813942736Z,2025-05-04T22:03:45.813609021Z,0,1,42005804,T,B,0,20145.000000000,1,0,16205,217803,NQM5
2025-05-04T22:03:48.525663259Z,2025-05-04T22:03:48.525402957Z,0,1,42005804,T,A,0,20144.250000000,1,0,14018,218076,NQM5
2025-05-04T22:03:49.364434768Z,2025-05-04T22:03:49.364205751Z,0,1,42005804,T,A,0,20144.250000000,1,0,15851,218140,NQM5
2025-05-04T22:03:49.630207313Z,2025-05-04T22:03:49.629440623Z,0,1,42005804,T,B,0,20145.000000000,1,0,15877,218205,NQM5
2025-05-04T22:03:49.630307808Z,2025-05-04T22:03:49.629442937Z,0,1,42005804,T,B,0,20145.000000000,2,0,16715,218209,NQM5
2025-05-04T22:03:49.632856244Z,2025-05-04T22:03:49.630898577Z,0,1,42005804,T,B,0,20146.000000000,1,0,15080,218306,NQM5
2025-05-04T22:03:49.633509355Z,2025-05-04T22:03:49.631401767Z,0,1,42005804,T,B,0,20146.000000000,1,0,18439,218310,NQM5
2025-05-04T22:03:55.051028425Z,2025-05-04T22:03:55.049745121Z,0,1,42005804,T,A,0,20147.500000000,1,0,14034,219875,NQM5
2025-05-04T22:03:55.051028425Z,2025-05-04T22:03:55.049745121Z,0,1,42005804,T,A,0,20147.250000000,1,0,14034,219875,NQM5
2025-05-04T22:03:55.051533527Z,2025-05-04T22:03:55.049968265Z,0,1,42005804,T,A,0,20147.250000000,1,0,13881,219894,NQM5
2025-05-04T22:03:55.329403895Z,2025-05-04T22:03:55.329177665Z,0,1,42005804,T,B,0,20146.000000000,1,0,14087,220301,NQM5
2025-05-04T22:03:55.465481088Z,2025-05-04T22:03:55.465256339Z,0,1,42005804,T,B,0,20144.500000000,1,0,13839,220336,NQM5
2025-05-04T22:03:56.148393698Z,2025-05-04T22:03:56.148019511Z,0,1,42005804,T,A,0,20144.000000000,1,0,14240,220485,NQM5
2025-05-04T22:03:56.148623172Z,2025-05-04T22:03:56.148133517Z,0,1,42005804,T,A,0,20144.000000000,2,0,16125,220489,NQM5
2025-05-04T22:03:56.382804272Z,2025-05-04T22:03:56.382569795Z,0,1,42005804,T,A,0,20142.250000000,1,0,14335,220631,NQM5
2025-05-04T22:04:00.709537806Z,2025-05-04T22:04:00.709188829Z,0,1,42005804,T,B,0,20144.500000000,1,0,14150,221295,NQM5
2025-05-04T22:04:00.709537806Z,2025-05-04T22:04:00.709188829Z,0,1,42005804,T,B,0,20144.750000000,1,0,14150,221295,NQM5
2025-05-04T22:04:00.709537806Z,2025-05-04T22:04:00.709188829Z,0,1,42005804,T,B,0,20145.250000000,2,0,14150,221295,NQM5
2025-05-04T22:04:01.004450103Z,2025-05-04T22:04:01.004225387Z,0,1,42005804,T,A,0,20142.250000000,1,0,13735,221728,NQM5
2025-05-04T22:04:01.238876783Z,2025-05-04T22:04:01.238604793Z,0,1,42005804,T,A,0,20142.000000000,1,0,17326,221762,NQM5
2025-05-04T22:04:02.122736877Z,2025-05-04T22:04:02.122495441Z,0,1,42005804,T,B,0,20144.250000000,1,0,16561,221873,NQM5
2025-05-04T22:04:04.048718094Z,2025-05-04T22:04:04.048316497Z,0,1,42005804,T,B,0,20144.250000000,2,0,14673,222028,NQM5
2025-05-04T22:04:04.048718094Z,2025-05-04T22:04:04.048316497Z,0,1,42005804,T,B,0,20144.500000000,1,0,14673,222028,NQM5
2025-05-04T22:04:04.048718094Z,2025-05-04T22:04:04.048316497Z,0,1,42005804,T,B,0,20145.000000000,1,0,14673,222028,NQM5
2025-05-04T22:04:04.048718094Z,2025-05-04T22:04:04.048316497Z,0,1,42005804,T,B,0,20145.500000000,1,0,14673,222028,NQM5
2025-05-04T22:04:04.048718094Z,2025-05-04T22:04:04.048316497Z,0,1,42005804,T,B,0,20145.750000000,1,0,14673,222028,NQM5
2025-05-04T22:04:05.233609855Z,2025-05-04T22:04:05.233409617Z,0,1,42005804,T,B,0,20146.000000000,1,0,13908,222516,NQM5
2025-05-04T22:04:06.645454799Z,2025-05-04T22:04:06.645162483Z,0,1,42005804,T,B,0,20148.250000000,1,0,26240,222880,NQM5
2025-05-04T22:04:07.661869702Z,2025-05-04T22:04:07.661617779Z,0,1,42005804,T,B,0,20148.500000000,1,0,14488,223129,NQM5
2025-05-04T22:04:07.662403042Z,2025-05-04T22:04:07.662188069Z,0,1,42005804,T,B,0,20148.500000000,1,0,13985,223143,NQM5
2025-05-04T22:04:07.810757770Z,2025-05-04T22:04:07.810475641Z,0,1,42005804,T,A,0,20146.750000000,2,0,14635,223298,NQM5
2025-05-04T22:04:08.539002882Z,2025-05-04T22:04:08.538612617Z,0,1,42005804,T,B,0,20149.250000000,1,0,28580,223402,NQM5
2025-05-04T22:04:09.104735224Z,2025-05-04T22:04:09.104514721Z,0,1,42005804,T,A,0,20148.500000000,1,0,14137,223587,NQM5
2025-05-04T22:04:09.501281221Z,2025-05-04T22:04:09.500661355Z,0,1,42005804,T,A,0,20148.000000000,2,0,12960,223639,NQM5
2025-05-04T22:04:10.608370896Z,2025-05-04T22:04:10.608128097Z,0,1,42005804,T,B,0,20147.750000000,1,0,12980,223959,NQM5
2025-05-04T22:04:13.301072465Z,2025-05-04T22:04:13.300859295Z,0,1,42005804,T,B,0,20146.250000000,1,0,14165,224339,NQM5
2025-05-04T22:04:19.566681910Z,2025-05-04T22:04:19.566442913Z,0,1,42005804,T,A,0,20147.000000000,1,0,13944,225653,NQM5
2025-05-04T22:04:20.109022133Z,2025-05-04T22:04:20.108769759Z,0,1,42005804,T,B,0,20147.750000000,1,0,28408,225760,NQM5
2025-05-04T22:04:23.879047113Z,2025-05-04T22:04:23.878761857Z,0,1,42005804,T,A,0,20147.750000000,2,0,22430,226210,NQM5
2025-05-04T22:04:23.879204330Z,2025-05-04T22:04:23.878764005Z,0,1,42005804,T,A,0,20147.750000000,2,0,28745,226212,NQM5
2025-05-04T22:04:24.601740248Z,2025-05-04T22:04:24.601524287Z,0,1,42005804,T,B,0,20147.500000000,1,0,13681,226428,NQM5
2025-05-04T22:04:24.785918505Z,2025-05-04T22:04:24.785586363Z,0,1,42005804,T,A,0,20146.250000000,1,0,15849,226451,NQM5
2025-05-04T22:04:24.785918505Z,2025-05-04T22:04:24.785586363Z,0,1,42005804,T,A,0,20146.000000000,1,0,15849,226451,NQM5
2025-05-04T22:04:24.785918505Z,2025-05-04T22:04:24.785586363Z,0,1,42005804,T,A,0,20145.750000000,1,0,15849,226451,NQM5
2025-05-04T22:04:24.841564173Z,2025-05-04T22:04:24.841354307Z,0,1,42005804,T,B,0,20147.000000000,1,0,13872,226574,NQM5
2025-05-04T22:04:24.913577005Z,2025-05-04T22:04:24.913364271Z,0,1,42005804,T,A,0,20146.750000000,1,0,13838,226602,NQM5
2025-05-04T22:04:25.065691385Z,2025-05-04T22:04:25.065428657Z,0,1,42005804,T,B,0,20147.500000000,1,0,16841,226780,NQM5
2025-05-04T22:04:25.151665755Z,2025-05-04T22:04:25.151156497Z,0,1,42005804,T,B,0,20148.750000000,1,0,13994,226963,NQM5
2025-05-04T22:04:25.976749682Z,2025-05-04T22:04:25.976544483Z,0,1,42005804,T,B,0,20150.250000000,1,0,13727,227329,NQM5
2025-05-04T22:04:31.134751163Z,2025-05-04T22:04:31.134318673Z,0,1,42005804,T,A,0,20148.000000000,1,0,15183,228006,NQM5
2025-05-04T22:04:31.471352814Z,2025-05-04T22:04:31.470929463Z,0,1,42005804,T,A,0,20147.750000000,1,0,15240,228239,NQM5
2025-05-04T22:04:33.003535320Z,2025-05-04T22:04:33.003222139Z,0,1,42005804,T,A,0,20147.750000000,2,0,18348,228340,NQM5
2025-05-04T22:04:33.812703164Z,2025-05-04T22:04:33.812422307Z,0,1,42005804,T,A,0,20147.750000000,1,0,28139,228410,NQM5
2025-05-04T22:04:34.534214413Z,2025-05-04T22:04:34.533917273Z,0,1,42005804,T,B,0,20149.500000000,1,0,23853,228586,NQM5
2025-05-04T22:04:34.534214413Z,2025-05-04T22:04:34.533917273Z,0,1,42005804,T,B,0,20149.750000000,2,0,23853,228586,NQM5
2025-05-04T22:04:35.933460718Z,2025-05-04T22:04:35.933229353Z,0,1,42005804,T,B,0,20150.250000000,1,0,14088,228699,NQM5
2025-05-04T22:04:36.117833676Z,2025-05-04T22:04:36.117613591Z,0,1,42005804,T,B,0,20150.250000000,1,0,16340,228739,NQM5
2025-05-04T22:04:36.913528920Z,2025-05-04T22:04:36.913295223Z,0,1,42005804,T,A,0,20148.000000000,1,0,17520,228778,NQM5
2025-05-04T22:04:37.587433916Z,2025-05-04T22:04:37.587182105Z,0,1,42005804,T,A,0,20147.750000000,1,0,13902,229092,NQM5
2025-05-04T22:04:37.954831532Z,2025-05-04T22:04:37.954559911Z,0,1,42005804,T,B,0,20149.750000000,1,0,19554,229184,NQM5
2025-05-04T22:04:39.709771504Z,2025-05-04T22:04:39.709271957Z,0,1,42005804,T,A,0,20149.750000000,5,0,16957,229370,NQM5
2025-05-04T22:04:39.709771504Z,2025-05-04T22:04:39.709271957Z,0,1,42005804,T,A,0,20149.000000000,1,0,16957,229370,NQM5
2025-05-04T22:04:39.709771504Z,2025-05-04T22:04:39.709271957Z,0,1,42005804,T,A,0,20148.000000000,2,0,16957,229370,NQM5
2025-05-04T22:04:39.709771504Z,2025-05-04T22:04:39.709271957Z,0,1,42005804,T,A,0,20147.750000000,2,0,16957,229370,NQM5
2025-05-04T22:04:40.527263942Z,2025-05-04T22:04:40.527050441Z,0,1,42005804,T,B,0,20148.250000000,1,0,13989,229571,NQM5
2025-05-04T22:04:42.233905409Z,2025-05-04T22:04:42.233673203Z,0,1,42005804,T,B,0,20150.250000000,1,0,13849,229963,NQM5
2025-05-04T22:04:44.901356560Z,2025-05-04T22:04:44.901132723Z,0,1,42005804,T,B,0,20149.500000000,1,0,17005,230170,NQM5
2025-05-04T22:04:48.278338540Z,2025-05-04T22:04:48.278043681Z,0,1,42005804,T,A,0,20148.750000000,1,0,14351,231017,NQM5
2025-05-04T22:04:48.278338540Z,2025-05-04T22:04:48.278043681Z,0,1,42005804,T,A,0,20148.500000000,1,0,14351,231017,NQM5
2025-05-04T22:04:50.019115749Z,2025-05-04T22:04:50.018892943Z,0,1,42005804,T,B,0,20151.250000000,1,0,14091,231520,NQM5
2025-05-04T22:04:50.019368492Z,2025-05-04T22:04:50.019124829Z,0,1,42005804,T,B,0,20151.500000000,1,0,14256,231522,NQM5
2025-05-04T22:04:50.019809154Z,2025-05-04T22:04:50.019402487Z,0,1,42005804,T,B,0,20151.500000000,1,0,14823,231545,NQM5
2025-05-04T22:04:50.047274828Z,2025-05-04T22:04:50.047055551Z,0,1,42005804,T,B,0,20152.000000000,1,0,14207,231582,NQM5
2025-05-04T22:04:50.161860902Z,2025-05-04T22:04:50.161586055Z,0,1,42005804,T,B,0,20154.000000000,2,0,14738,232218,NQM5
2025-05-04T22:04:50.243749612Z,2025-05-04T22:04:50.243441015Z,0,1,42005804,T,B,0,20154.000000000,1,0,14545,232292,NQM5
2025-05-04T22:04:51.811914894Z,2025-05-04T22:04:51.811681589Z,0,1,42005804,T,A,0,20152.500000000,1,0,14133,232571,NQM5
2025-05-04T22:04:51.883729930Z,2025-05-04T22:04:51.882769985Z,0,1,42005804,T,A,0,20152.250000000,1,0,14315,232608,NQM5
2025-05-04T22:04:52.966409212Z,2025-05-04T22:04:52.966179317Z,0,1,42005804,T,B,0,20153.000000000,1,0,14000,232923,NQM5
2025-05-04T22:04:54.695058910Z,2025-05-04T22:04:54.694836235Z,0,1,42005804,T,B,0,20154.000000000,1,0,14764,233402,NQM5
2025-05-04T22:04:54.695281349Z,2025-05-04T22:04:54.695064129Z,0,1,42005804,T,B,0,20154.000000000,1,0,13991,233406,NQM5
2025-05-04T22:04:54.695444548Z,2025-05-04T22:04:54.695182109Z,0,1,42005804,T,B,0,20154.000000000,2,0,13885,233409,NQM5
2025-05-04T22:04:54.696514776Z,2025-05-04T22:04:54.695459887Z,0,1,42005804,T,B,0,20154.250000000,1,0,14464,233430,NQM5
2025-05-04T22:04:55.296101478Z,2025-05-04T22:04:55.295847271Z,0,1,42005804,T,B,0,20154.750000000,1,0,14100,233573,NQM5
2025-05-04T22:04:56.451044514Z,2025-05-04T22:04:56.450811339Z,0,1,42005804,T,B,0,20154.750000000,1,0,14429,233719,NQM5
2025-05-04T22:04:58.877535142Z,2025-05-04T22:04:58.877311577Z,0,1,42005804,T,B,0,20155.000000000,1,0,19255,233891,NQM5
2025-05-04T22:05:00.017608649Z,2025-05-04T22:05:00.017371053Z,0,1,42005804,T,B,0,20155.250000000,2,0,14003,233941,NQM5
2025-05-04T22:05:00.018001215Z,2025-05-04T22:05:00.017615531Z,0,1,42005804,T,B,0,20155.250000000,1,0,14379,233947,NQM5
2025-05-04T22:05:00.018646946Z,2025-05-04T22:05:00.018027605Z,0,1,42005804,T,B,0,20155.500000000,1,0,14090,233967,NQM5
2025-05-04T22:05:00.020436130Z,2025-05-04T22:05:00.020207187Z,0,1,42005804,T,B,0,20157.000000000,2,0,17110,234062,NQM5
2025-05-04T22:05:00.024709593Z,2025-05-04T22:05:00.024481085Z,0,1,42005804,T,A,0,20155.500000000,1,0,14025,234178,NQM5
2025-05-04T22:05:01.222186388Z,2025-05-04T22:05:01.221846003Z,0,1,42005804,T,A,0,20154.750000000,1,0,14268,234523,NQM5
2025-05-04T22:05:01.750826358Z,2025-05-04T22:05:01.750594081Z,0,1,42005804,T,A,0,20154.250000000,1,0,13977,234829,NQM5
2025-05-04T22:05:02.866192902Z,2025-05-04T22:05:02.865977195Z,0,1,42005804,T,B,0,20155.250000000,1,0,14714,235129,NQM5
2025-05-04T22:05:03.426678085Z,2025-05-04T22:05:03.426434205Z,0,1,42005804,T,A,0,20153.250000000,1,0,14719,235157,NQM5
2025-05-04T22:05:03.546140486Z,2025-05-04T22:05:03.545929149Z,0,1,42005804,T,B,0,20153.750000000,1,0,14170,235183,NQM5
2025-05-04T22:05:04.003311553Z,2025-05-04T22:05:04.003066521Z,0,1,42005804,T,A,0,20153.000000000,1,0,14423,235209,NQM5
2025-05-04T22:05:04.758336659Z,2025-05-04T22:05:04.757800875Z,0,1,42005804,T,A,0,20153.000000000,1,0,13321,235514,NQM5
2025-05-04T22:05:04.758336659Z,2025-05-04T22:05:04.757800875Z,0,1,42005804,T,A,0,20152.750000000,1,0,13321,235514,NQM5
2025-05-04T22:05:05.395957186Z,2025-05-04T22:05:05.395616821Z,0,1,42005804,T,B,0,20155.250000000,1,0,13738,236065,NQM5
2025-05-04T22:05:05.396019591Z,2025-05-04T22:05:05.395617339Z,0,1,42005804,T,B,0,20155.500000000,3,0,15882,236066,NQM5
2025-05-04T22:05:05.396718304Z,2025-05-04T22:05:05.395978513Z,0,1,42005804,T,B,0,20155.500000000,1,0,13991,236100,NQM5
2025-05-04T22:05:05.638179013Z,2025-05-04T22:05:05.637949085Z,0,1,42005804,T,B,0,20157.000000000,4,0,15400,236414,NQM5
2025-05-04T22:05:05.638555566Z,2025-05-04T22:05:05.638190227Z,0,1,42005804,T,B,0,20157.250000000,1,0,14622,236418,NQM5
2025-05-04T22:05:05.639856927Z,2025-05-04T22:05:05.638873829Z,0,1,42005804,T,B,0,20157.750000000,1,0,12751,236452,NQM5
2025-05-04T22:05:05.640328839Z,2025-05-04T22:05:05.639019493Z,0,1,42005804,T,B,0,20157.750000000,1,0,16577,236489,NQM5
2025-05-04T22:05:05.640498581Z,2025-05-04T22:05:05.639080107Z,0,1,42005804,T,B,0,20157.750000000,1,0,16947,236491,NQM5
2025-05-04T22:05:05.704437337Z,2025-05-04T22:05:05.704210659Z,0,1,42005804,T,B,0,20159.000000000,1,0,14206,236840,NQM5
2025-05-04T22:05:07.143800805Z,2025-05-04T22:05:07.143570463Z,0,1,42005804,T,A,0,20160.500000000,1,0,14256,237432,NQM5
2025-05-04T22:05:07.212423989Z,2025-05-04T22:05:07.212125833Z,0,1,42005804,T,A,0,20160.500000000,1,0,14556,237503,NQM5
